ID,Run,Batch,Exp_Type,Variable_Regions,SampleNum,Plate,Row,Column,Experiment,Comm,Rep,Carbon,Conc,Transfer,forward_reads,reverse_reads
S332_R1,R1,YaleYCGA_RQ5643,Rep1,V4,332.0,4.0,D,8.0,Glu-T12-X8-Rep4,X8,4.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7133919/SRR7133919_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7133919/SRR7133919_2.fastq.gz
S333_R1,R1,YaleYCGA_RQ5643,Rep1,V4,333.0,4.0,D,9.0,Glu-T12-X9-Rep4,X9,4.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7133904/SRR7133904_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7133904/SRR7133904_2.fastq.gz
S334_R1,R1,YaleYCGA_RQ5643,Rep1,V4,334.0,4.0,D,10.0,Glu-T12-X10-Rep4,X10,4.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7133905/SRR7133905_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7133905/SRR7133905_2.fastq.gz
S335_R1,R1,YaleYCGA_RQ5643,Rep1,V4,335.0,4.0,D,11.0,Glu-T12-X11-Rep4,X11,4.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134082/SRR7134082_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134082/SRR7134082_2.fastq.gz
S336_R1,R1,YaleYCGA_RQ5643,Rep1,V4,336.0,4.0,D,12.0,Glu-T12-X12-Rep4,X12,4.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7134081/SRR7134081_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7134081/SRR7134081_2.fastq.gz
S337_R1,R1,YaleYCGA_RQ5643,Rep1,V4,337.0,4.0,E,1.0,Glu-T12-X1-Rep5,X1,5.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7134080/SRR7134080_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7134080/SRR7134080_2.fastq.gz
S338_R1,R1,YaleYCGA_RQ5643,Rep1,V4,338.0,4.0,E,2.0,Glu-T12-X2-Rep5,X2,5.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7134079/SRR7134079_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7134079/SRR7134079_2.fastq.gz
S339_R1,R1,YaleYCGA_RQ5643,Rep1,V4,339.0,4.0,E,3.0,Glu-T12-X3-Rep5,X3,5.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7134078/SRR7134078_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7134078/SRR7134078_2.fastq.gz
S340_R1,R1,YaleYCGA_RQ5643,Rep1,V4,340.0,4.0,E,4.0,Glu-T12-X4-Rep5,X4,5.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7134077/SRR7134077_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7134077/SRR7134077_2.fastq.gz
S341_R1,R1,YaleYCGA_RQ5643,Rep1,V4,341.0,4.0,E,5.0,Glu-T12-X5-Rep5,X5,5.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7134076/SRR7134076_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7134076/SRR7134076_2.fastq.gz
S342_R1,R1,YaleYCGA_RQ5643,Rep1,V4,342.0,4.0,E,6.0,Glu-T12-X6-Rep5,X6,5.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7134075/SRR7134075_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7134075/SRR7134075_2.fastq.gz
S343_R1,R1,YaleYCGA_RQ5643,Rep1,V4,343.0,4.0,E,7.0,Glu-T12-X7-Rep5,X7,5.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7134084/SRR7134084_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7134084/SRR7134084_2.fastq.gz
S344_R1,R1,YaleYCGA_RQ5643,Rep1,V4,344.0,4.0,E,8.0,Glu-T12-X8-Rep5,X8,5.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134083/SRR7134083_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134083/SRR7134083_2.fastq.gz
S345_R1,R1,YaleYCGA_RQ5643,Rep1,V4,345.0,4.0,E,9.0,Glu-T12-X9-Rep5,X9,5.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7134171/SRR7134171_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7134171/SRR7134171_2.fastq.gz
S346_R1,R1,YaleYCGA_RQ5643,Rep1,V4,346.0,4.0,E,10.0,Glu-T12-X10-Rep5,X10,5.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134172/SRR7134172_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134172/SRR7134172_2.fastq.gz
S347_R1,R1,YaleYCGA_RQ5643,Rep1,V4,347.0,4.0,E,11.0,Glu-T12-X11-Rep5,X11,5.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7134169/SRR7134169_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7134169/SRR7134169_2.fastq.gz
S348_R1,R1,YaleYCGA_RQ5643,Rep1,V4,348.0,4.0,E,12.0,Glu-T12-X12-Rep5,X12,5.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7134170/SRR7134170_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7134170/SRR7134170_2.fastq.gz
S349_R1,R1,YaleYCGA_RQ5643,Rep1,V4,349.0,4.0,F,1.0,Glu-T12-X1-Rep6,X1,6.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7134167/SRR7134167_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7134167/SRR7134167_2.fastq.gz
S350_R1,R1,YaleYCGA_RQ5643,Rep1,V4,350.0,4.0,F,2.0,Glu-T12-X2-Rep6,X2,6.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7134168/SRR7134168_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7134168/SRR7134168_2.fastq.gz
S351_R1,R1,YaleYCGA_RQ5643,Rep1,V4,351.0,4.0,F,3.0,Glu-T12-X3-Rep6,X3,6.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7134165/SRR7134165_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7134165/SRR7134165_2.fastq.gz
S352_R1,R1,YaleYCGA_RQ5643,Rep1,V4,352.0,4.0,F,4.0,Glu-T12-X4-Rep6,X4,6.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7134166/SRR7134166_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7134166/SRR7134166_2.fastq.gz
S353_R1,R1,YaleYCGA_RQ5643,Rep1,V4,353.0,4.0,F,5.0,Glu-T12-X5-Rep6,X5,6.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134163/SRR7134163_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134163/SRR7134163_2.fastq.gz
S354_R1,R1,YaleYCGA_RQ5643,Rep1,V4,354.0,4.0,F,6.0,Glu-T12-X6-Rep6,X6,6.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7134164/SRR7134164_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7134164/SRR7134164_2.fastq.gz
S355_R1,R1,YaleYCGA_RQ5643,Rep1,V4,355.0,4.0,F,7.0,Glu-T12-X7-Rep6,X7,6.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7134325/SRR7134325_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7134325/SRR7134325_2.fastq.gz
S356_R1,R1,YaleYCGA_RQ5643,Rep1,V4,356.0,4.0,F,8.0,Glu-T12-X8-Rep6,X8,6.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7134324/SRR7134324_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7134324/SRR7134324_2.fastq.gz
S357_R1,R1,YaleYCGA_RQ5643,Rep1,V4,357.0,4.0,F,9.0,Glu-T12-X9-Rep6,X9,6.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7134327/SRR7134327_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7134327/SRR7134327_2.fastq.gz
S358_R1,R1,YaleYCGA_RQ5643,Rep1,V4,358.0,4.0,F,10.0,Glu-T12-X10-Rep6,X10,6.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7134326/SRR7134326_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7134326/SRR7134326_2.fastq.gz
S359_R1,R1,YaleYCGA_RQ5643,Rep1,V4,359.0,4.0,F,11.0,Glu-T12-X11-Rep6,X11,6.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7134321/SRR7134321_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7134321/SRR7134321_2.fastq.gz
S360_R1,R1,YaleYCGA_RQ5643,Rep1,V4,360.0,4.0,F,12.0,Glu-T12-X12-Rep6,X12,6.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7134320/SRR7134320_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7134320/SRR7134320_2.fastq.gz
S361_R1,R1,YaleYCGA_RQ5643,Rep1,V4,361.0,4.0,G,1.0,Glu-T12-X1-Rep7,X1,7.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134323/SRR7134323_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134323/SRR7134323_2.fastq.gz
S362_R1,R1,YaleYCGA_RQ5643,Rep1,V4,362.0,4.0,G,2.0,Glu-T12-X2-Rep7,X2,7.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134322/SRR7134322_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134322/SRR7134322_2.fastq.gz
S363_R1,R1,YaleYCGA_RQ5643,Rep1,V4,363.0,4.0,G,3.0,Glu-T12-X3-Rep7,X3,7.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7134317/SRR7134317_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7134317/SRR7134317_2.fastq.gz
S364_R1,R1,YaleYCGA_RQ5643,Rep1,V4,364.0,4.0,G,4.0,Glu-T12-X4-Rep7,X4,7.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7134316/SRR7134316_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7134316/SRR7134316_2.fastq.gz
S365_R1,R1,YaleYCGA_RQ5643,Rep1,V4,365.0,4.0,G,5.0,Glu-T12-X5-Rep7,X5,7.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7133836/SRR7133836_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7133836/SRR7133836_2.fastq.gz
S366_R1,R1,YaleYCGA_RQ5643,Rep1,V4,366.0,4.0,G,6.0,Glu-T12-X6-Rep7,X6,7.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7133837/SRR7133837_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7133837/SRR7133837_2.fastq.gz
S367_R1,R1,YaleYCGA_RQ5643,Rep1,V4,367.0,4.0,G,7.0,Glu-T12-X7-Rep7,X7,7.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7133838/SRR7133838_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7133838/SRR7133838_2.fastq.gz
S368_R1,R1,YaleYCGA_RQ5643,Rep1,V4,368.0,4.0,G,8.0,Glu-T12-X8-Rep7,X8,7.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7133839/SRR7133839_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7133839/SRR7133839_2.fastq.gz
S369_R1,R1,YaleYCGA_RQ5643,Rep1,V4,369.0,4.0,G,9.0,Glu-T12-X9-Rep7,X9,7.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134402/SRR7134402_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134402/SRR7134402_2.fastq.gz
S370_R1,R1,YaleYCGA_RQ5643,Rep1,V4,370.0,4.0,G,10.0,Glu-T12-X10-Rep7,X10,7.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134403/SRR7134403_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134403/SRR7134403_2.fastq.gz
S371_R1,R1,YaleYCGA_RQ5643,Rep1,V4,371.0,4.0,G,11.0,Glu-T12-X11-Rep7,X11,7.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7134404/SRR7134404_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7134404/SRR7134404_2.fastq.gz
S372_R1,R1,YaleYCGA_RQ5643,Rep1,V4,372.0,4.0,G,12.0,Glu-T12-X12-Rep7,X12,7.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7133835/SRR7133835_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7133835/SRR7133835_2.fastq.gz
S373_R1,R1,YaleYCGA_RQ5643,Rep1,V4,373.0,4.0,H,1.0,Glu-T12-X1-Rep8,X1,8.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7133840/SRR7133840_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7133840/SRR7133840_2.fastq.gz
S374_R1,R1,YaleYCGA_RQ5643,Rep1,V4,374.0,4.0,H,2.0,Glu-T12-X2-Rep8,X2,8.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7133841/SRR7133841_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7133841/SRR7133841_2.fastq.gz
S375_R1,R1,YaleYCGA_RQ5643,Rep1,V4,375.0,4.0,H,3.0,Glu-T12-X3-Rep8,X3,8.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134003/SRR7134003_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134003/SRR7134003_2.fastq.gz
S376_R1,R1,YaleYCGA_RQ5643,Rep1,V4,376.0,4.0,H,4.0,Glu-T12-X4-Rep8,X4,8.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134002/SRR7134002_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134002/SRR7134002_2.fastq.gz
S377_R1,R1,YaleYCGA_RQ5643,Rep1,V4,377.0,4.0,H,5.0,Glu-T12-X5-Rep8,X5,8.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7134001/SRR7134001_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7134001/SRR7134001_2.fastq.gz
S378_R1,R1,YaleYCGA_RQ5643,Rep1,V4,378.0,4.0,H,6.0,Glu-T12-X6-Rep8,X6,8.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7134000/SRR7134000_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7134000/SRR7134000_2.fastq.gz
S379_R1,R1,YaleYCGA_RQ5643,Rep1,V4,379.0,4.0,H,7.0,Glu-T12-X7-Rep8,X7,8.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7134007/SRR7134007_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7134007/SRR7134007_2.fastq.gz
S380_R1,R1,YaleYCGA_RQ5643,Rep1,V4,380.0,4.0,H,8.0,Glu-T12-X8-Rep8,X8,8.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7134006/SRR7134006_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7134006/SRR7134006_2.fastq.gz
S1_R4,R4,YaleYCGA_RQ6214,,V4,1.0,1.0,A,1.0,Glu-T9-X1,X1,4.0,Glucose,0.07,9,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7134005/SRR7134005_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7134005/SRR7134005_2.fastq.gz
S2_R4,R4,YaleYCGA_RQ6214,,V4,2.0,1.0,A,2.0,Glu-T9-X3,X3,4.0,Glucose,0.07,9,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7134004/SRR7134004_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7134004/SRR7134004_2.fastq.gz
S3_R4,R4,YaleYCGA_RQ6214,,V4,3.0,1.0,A,3.0,Glu-T9-X4,X4,4.0,Glucose,0.07,9,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7134010/SRR7134010_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7134010/SRR7134010_2.fastq.gz
S5_R4,R4,YaleYCGA_RQ6214,,V4,5.0,1.0,A,5.0,Glu-T9-X7,X7,4.0,Glucose,0.07,9,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7134009/SRR7134009_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7134009/SRR7134009_2.fastq.gz
S6_R4,R4,YaleYCGA_RQ6214,,V4,6.0,1.0,A,6.0,Glu-T9-X8,X8,4.0,Glucose,0.07,9,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7134111/SRR7134111_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7134111/SRR7134111_2.fastq.gz
S7_R4,R4,YaleYCGA_RQ6214,,V4,7.0,1.0,A,7.0,Glu-T9-X9,X9,4.0,Glucose,0.07,9,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134112/SRR7134112_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134112/SRR7134112_2.fastq.gz
S8_R4,R4,YaleYCGA_RQ6214,,V4,8.0,1.0,A,8.0,Glu-T9-X10,X10,4.0,Glucose,0.07,9,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7134109/SRR7134109_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7134109/SRR7134109_2.fastq.gz
S9_R4,R4,YaleYCGA_RQ6214,,V4,9.0,1.0,A,9.0,Glu-T9-X11,X11,4.0,Glucose,0.07,9,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7134110/SRR7134110_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7134110/SRR7134110_2.fastq.gz
S10_R4,R4,YaleYCGA_RQ6214,,V4,10.0,1.0,A,10.0,Glu-T9-X12,X12,4.0,Glucose,0.07,9,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7134115/SRR7134115_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7134115/SRR7134115_2.fastq.gz
S13_R4,R4,YaleYCGA_RQ6214,,V4,13.0,1.0,B,1.0,Glu-T10-X1,X1,4.0,Glucose,0.07,10,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7134116/SRR7134116_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7134116/SRR7134116_2.fastq.gz
S14_R4,R4,YaleYCGA_RQ6214,,V4,14.0,1.0,B,2.0,Glu-T10-X3,X3,4.0,Glucose,0.07,10,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134113/SRR7134113_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134113/SRR7134113_2.fastq.gz
S15_R4,R4,YaleYCGA_RQ6214,,V4,15.0,1.0,B,3.0,Glu-T10-X4,X4,4.0,Glucose,0.07,10,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7134114/SRR7134114_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7134114/SRR7134114_2.fastq.gz
S16_R4,R4,YaleYCGA_RQ6214,,V4,16.0,1.0,B,4.0,Glu-T10-X5,X5,4.0,Glucose,0.07,10,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134103/SRR7134103_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134103/SRR7134103_2.fastq.gz
S17_R4,R4,YaleYCGA_RQ6214,,V4,17.0,1.0,B,5.0,Glu-T10-X7,X7,4.0,Glucose,0.07,10,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7134104/SRR7134104_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7134104/SRR7134104_2.fastq.gz
S18_R4,R4,YaleYCGA_RQ6214,,V4,18.0,1.0,B,6.0,Glu-T10-X8,X8,4.0,Glucose,0.07,10,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7134260/SRR7134260_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7134260/SRR7134260_2.fastq.gz
S19_R4,R4,YaleYCGA_RQ6214,,V4,19.0,1.0,B,7.0,Glu-T10-X9,X9,4.0,Glucose,0.07,10,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7134259/SRR7134259_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7134259/SRR7134259_2.fastq.gz
S20_R4,R4,YaleYCGA_RQ6214,,V4,20.0,1.0,B,8.0,Glu-T10-X10,X10,4.0,Glucose,0.07,10,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134262/SRR7134262_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134262/SRR7134262_2.fastq.gz
S21_R4,R4,YaleYCGA_RQ6214,,V4,21.0,1.0,B,9.0,Glu-T10-X11,X11,4.0,Glucose,0.07,10,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7134261/SRR7134261_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7134261/SRR7134261_2.fastq.gz
S22_R4,R4,YaleYCGA_RQ6214,,V4,22.0,1.0,B,10.0,Glu-T10-X12,X12,4.0,Glucose,0.07,10,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7134264/SRR7134264_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7134264/SRR7134264_2.fastq.gz
S25_R4,R4,YaleYCGA_RQ6214,,V4,25.0,1.0,C,1.0,Glu-T11-X1,X1,4.0,Glucose,0.07,11,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134263/SRR7134263_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134263/SRR7134263_2.fastq.gz
S26_R4,R4,YaleYCGA_RQ6214,,V4,26.0,1.0,C,2.0,Glu-T11-X3,X3,4.0,Glucose,0.07,11,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7134266/SRR7134266_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7134266/SRR7134266_2.fastq.gz
S28_R4,R4,YaleYCGA_RQ6214,,V4,28.0,1.0,C,4.0,Glu-T11-X5,X5,4.0,Glucose,0.07,11,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7134265/SRR7134265_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7134265/SRR7134265_2.fastq.gz
S29_R4,R4,YaleYCGA_RQ6214,,V4,29.0,1.0,C,5.0,Glu-T11-X7,X7,4.0,Glucose,0.07,11,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7134256/SRR7134256_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7134256/SRR7134256_2.fastq.gz
S30_R4,R4,YaleYCGA_RQ6214,,V4,30.0,1.0,C,6.0,Glu-T11-X8,X8,4.0,Glucose,0.07,11,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7134255/SRR7134255_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7134255/SRR7134255_2.fastq.gz
S32_R4,R4,YaleYCGA_RQ6214,,V4,32.0,1.0,C,8.0,Glu-T11-X10,X10,4.0,Glucose,0.07,11,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7134048/SRR7134048_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7134048/SRR7134048_2.fastq.gz
S33_R4,R4,YaleYCGA_RQ6214,,V4,33.0,1.0,C,9.0,Glu-T11-X11,X11,4.0,Glucose,0.07,11,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7134047/SRR7134047_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7134047/SRR7134047_2.fastq.gz
